date,title,url,afinn
27062016,S undrer sig over politiets grænsekontrol – DF vil have den gjort permanent,/nyheder/politik/s-undrer-sig-over-politiets-graensekontrol-df-vil-have-den-gjort-permanent,0.0
27062016,Ny app skal integrere asylansøgere bedre i Danmark,/nyheder/politik/ny-app-skal-integrere-asylansoegere-bedre-i-danmark,2.0
27062016,Regeringen foreslår strengt zoneforbud for narkodømte,/nyheder/politik/regeringen-foreslaar-strengt-zoneforbud-narkodoemte,3.0
26062016,Blå partier holder fast i skattelettelser trods brexit,/nyheder/politik/blaa-partier-holder-fast-i-skattelettelser-trods-brexit,0.0
26062016,Socialdemokrater: Der er ikke råd til skattelettelser efter britisk EU-exit,/nyheder/politik/socialdemokrater-der-er-ikke-raad-til-skattelettelser-efter-britisk-eu-exit,0.0
24062016,Efter Brexit: Messerschmidt frygter højreekstreme bevægelser,/nyheder/politik/efter-brexit-messerschmidt-frygter-hoejreekstreme-bevaegelser,-2.0
24062016,"Udenrigsministermøde efter Brexit: Stemningen var sørgmodig, fattet og alvorlig",/nyheder/politik/udenrigsministermoede-efter-brexit-stemningen-var-soergmodig-fattet-og-alvorlig,0.0
24062016,"OVERBLIK Danske politikere om Brexit: Ualmindeligt sørgeligt, fantastisk modigt – og ""åh, nej!""",/nyheder/politik/overblik-danske-politikere-om-brexit-ualmindeligt-soergeligt-fantastisk-modigt-og,5.0
24062016,ANALYSE: Brexit - endnu en krise på Løkkes bord,/nyheder/politik/politiske-analyser/analyse-brexit-endnu-en-krise-paa-loekkes-bord,-3.0
24062016,Mette F: Nu skal EU reformeres,/nyheder/politik/mette-f-nu-skal-eu-reformeres,0.0
24062016,Dansk Folkeparti vil vente på endelig britisk aftale før dansk folkeafstemning,/nyheder/politik/dansk-folkeparti-vil-vente-paa-endelig-britisk-aftale-foer-dansk-folkeafstemning,1.0
24062016,Hjort: Dansk økonomi kan midlertidigt stå imod slag fra brexit,/nyheder/politik/hjort-dansk-oekonomi-kan-midlertidigt-staa-imod-slag-fra-brexit,-1.0
24062016,Enhedslisten: Danmark bør stemme om EU næste år,/nyheder/politik/enhedslisten-danmark-boer-stemme-om-eu-naeste-aar,0.0
24062016,DF ønsker briterne tillykke: En syngende lussing til EU,/nyheder/politik/df-oensker-briterne-tillykke-en-syngende-lussing-til-eu,4.0
24062016,Socialdemokratiet: Nu skal EU kigge indad,/nyheder/politik/socialdemokratiet-nu-skal-eu-kigge-indad,0.0
23062016,Minister til EU: Nye regler vil skade dansk realkredit,/nyheder/politik/minister-til-eu-nye-regler-vil-skade-dansk-realkredit,-2.0
23062016,VIDEO Efter shitstorm: Mai Mercado læser lede beskeder op fra Facebook,/nyheder/politik/video-efter-shitstorm-mai-mercado-laeser-lede-beskeder-op-fra-facebook,0.0
23062016,Forsvarsminister: Åbenmundet oberstløjtnant skulle have smidt uniformen,/nyheder/politik/forsvarsminister-aabenmundet-oberstloejtnant-skulle-have-smidt-uniformen,0.0
23062016,Ordførere efter Siemens-samråd: Vi mangler fortsat svar fra minister om udeladt oplysning i rapport,/nyheder/politik/ordfoerere-efter-siemens-samraad-vi-mangler-fortsat-svar-fra-minister-om-udeladt,-2.0
23062016,GRAFIK Se politihestenes fordele og ulemper,/nyheder/politik/grafik-se-politihestenes-fordele-og-ulemper,2.0
23062016,OVERBLIK Her er de vigtigste politiske næser,/nyheder/politik/overblik-her-er-de-vigtigste-politiske-naeser-0,0.0
23062016,Konservative støtter næse til regeringen i landbrugssag,/nyheder/politik/konservative-stoetter-naese-til-regeringen-i-landbrugssag,2.0
23062016,Regeringsnæse i landbrugssag vedhæftes klage over Løkke,/nyheder/politik/regeringsnaese-i-landbrugssag-vedhaeftes-klage-over-loekke,-2.0
23062016,Analytiker: En speciel næse til regeringen,/nyheder/politik/analytiker-en-speciel-naese-til-regeringen,0.0
23062016,DF vil ikke betale den sidste del af EU-regning,/nyheder/politik/df-vil-ikke-betale-den-sidste-del-af-eu-regning,-1.0
23062016,QUIZ Hvad ved du om politiheste?,/nyheder/politik/quiz-hvad-ved-du-om-politiheste,0.0
23062016,Politiheste er på tilbagetog i flere europæiske lande,/nyheder/politik/politiheste-er-paa-tilbagetog-i-flere-europaeiske-lande,-1.0
23062016,Danske kampfly må bombe trods risiko for civile tab,/nyheder/politik/danske-kampfly-maa-bombe-trods-risiko-civile-tab,-6.0
23062016,Partier vil have politihesten tilbage på gaden,/nyheder/politik/partier-vil-have-politihesten-tilbage-paa-gaden,0.0
23062016,Regeringen får ’næse’ i sag om landbrugspakke,/nyheder/politik/regeringen-faar-naese-i-sag-om-landbrugspakke,0.0
23062016,DF vil sætte regeringen på plads i kvælstofsag,/nyheder/politik/df-vil-saette-regeringen-paa-plads-i-kvaelstofsag,0.0
23062016,Ordførere kræver nye svar af minister i sag om arbejdsmiljø hos Siemens,/nyheder/politik/ordfoerere-kraever-nye-svar-af-minister-i-sag-om-arbejdsmiljoe-hos-siemens,0.0
23062016,10.000 har fået kontanthjælp i over ti år,/nyheder/politik/10000-har-faaet-kontanthjaelp-i-over-ti-aar,0.0
23062016,Borgmestre: Bliv nu enige om den togfond,/nyheder/politik/borgmestre-bliv-nu-enige-om-den-togfond,1.0
22062016,"Venstre-borgmester droppet af sine egne: En bakke, der skal bestiges",/nyheder/politik/venstre-borgmester-droppet-af-sine-egne-en-bakke-der-skal-bestiges,-2.0
22062016,Statsrevisorerne kritiserer Kulturministeriet for at bruge andres penge,/nyheder/politik/statsrevisorerne-kritiserer-kulturministeriet-bruge-andres-penge,-2.0
22062016,"Abdel til Danskernes Parti-formand: Vi kan jo ikke være venner, når du vil sende mig hjem",/nyheder/politik/abdel-til-danskernes-parti-formand-vi-kan-jo-ikke-vaere-venner-naar-du-vil-sende-mig,1.0
22062016,Kulturministeriet laver reglerne om lottomidler om efter hård kritik,/nyheder/politik/kulturministeriet-laver-reglerne-om-lottomidler-om-efter-haard-kritik,-2.0
22062016,"Rigsrevisionen: Kulturministeriet har brugt lottomidler ""meget utilfredsstillende"" ",/nyheder/politik/rigsrevisionen-kulturministeriet-har-brugt-lottomidler-meget-utilfredsstillende,-2.0
22062016,Ingen har kontaktet særligt team mod radikaliserede unge,/nyheder/politik/ingen-har-kontaktet-saerligt-team-mod-radikaliserede-unge,0.0
22062016,V er klar til omfattende militær oprustning i Arktis,/nyheder/politik/v-er-klar-til-omfattende-militaer-oprustning-i-arktis,3.0
22062016,Pind vil stresse og ramme islamister på pengepungen,/nyheder/politik/pind-vil-stresse-og-ramme-islamister-paa-pengepungen,0.0
22062016,Debat om stop for nødløgne fortsætter,/nyheder/politik/debat-om-stop-noedloegne-fortsaetter,0.0
21062016,DF vil forbyde arabisk i folkeskolen,/nyheder/politik/df-vil-forbyde-arabisk-i-folkeskolen,-2.0
20062016,Folk på kontanthjælp har fået brev med alvorlig fejl,/nyheder/politik/folk-paa-kontanthjaelp-har-faaet-brev-med-alvorlig-fejl,-2.0
20062016,Minister: Sociale indsatser virker ikke tilstrækkeligt,/nyheder/politik/minister-sociale-indsatser-virker-ikke-tilstraekkeligt,1.0
20062016,Dansk Folkeparti: Drop støtten til Afghanistan,/nyheder/politik/dansk-folkeparti-drop-stoetten-til-afghanistan,1.0
20062016,Politikere efter Afghanistan-afsløring: Det er en skandale,/nyheder/politik/politikere-efter-afghanistan-afsloering-det-er-en-skandale,-3.0
19062016,Gymnasium afskaffer karakterer til 1.g-elever,/nyheder/politik/gymnasium-afskaffer-karakterer-til-1g-elever,0.0
19062016,Banker afviser kritik fra tilsyn,/nyheder/politik/banker-afviser-kritik-fra-tilsyn,-3.0
19062016,Støjberg og S: Flygtninge må optjene ferie før de kan afholde den ,/nyheder/politik/stoejberg-og-s-flygtninge-maa-optjene-ferie-foer-de-kan-afholde-den,0.0
19062016,Dansk Folkepartis Ungdom undskylder 'neger-joke',/nyheder/politik/dansk-folkepartis-ungdom-undskylder-neger-joke,1.0
19062016,Finanstilsynet: Banker har ikke styr på kontrol med hvidvask,/nyheder/politik/finanstilsynet-banker-har-ikke-styr-paa-kontrol-med-hvidvask,0.0
19062016,Uffe Elbæk vinder Folkemødets dialogpris: Altid mere lyttende end talende,/nyheder/politik/uffe-elbaek-vinder-folkemoedets-dialogpris-altid-mere-lyttende-end-talende,3.0
19062016,BILLEDREPORTAGE Folkemødet slog besøgsrekord,/nyheder/politik/billedreportage-folkemoedet-slog-besoegsrekord,-1.0
19062016,"Naser Khader: Glistrup sagde, jeg ville blive kioskejer på Bornholm",/nyheder/politik/naser-khader-glistrup-sagde-jeg-ville-blive-kioskejer-paa-bornholm,0.0
19062016,Pape slår fast: Grundskylden skal helt væk,/nyheder/politik/pape-slaar-fast-grundskylden-skal-helt-vaek,0.0
19062016,ANALYSE: Et hektisk år med en smal regering og skrøbelige alliancer,/nyheder/politik/politiske-analyser/analyse-et-hektisk-aar-med-en-smal-regering-og-skroebelige,-1.0
18062016,Id-kontrol halverer togtrafikken til Kastrup  ,/nyheder/politik/id-kontrol-halverer-togtrafikken-til-kastrup,0.0
18062016,Løkke fejrede regeringens fødselsdag med meterlagkage og spørgsmål om DF,/nyheder/politik/loekke-fejrede-regeringens-foedselsdag-med-meterlagkage-og-spoergsmaal-om-df,3.0
18062016,Forsker: Der er intet nyt i udspil til ny ulandsstrategi,/nyheder/politik/forsker-der-er-intet-nyt-i-udspil-til-ny-ulandsstrategi,0.0
18062016,Politikere solgte ud: En times badutspring med Kristian Jensen for 3200 kroner,/nyheder/politik/politikere-solgte-ud-en-times-badutspring-med-kristian-jensen-3200-kroner,0.0
18062016,ANALYSE Prøvetid for Løkke og Thulesen,/nyheder/politik/politiske-analyser/analyse-proevetid-loekke-og-thulesen,0.0
18062016,Mette F: 2025-planen skal kæmpe for de glemte grupper,/nyheder/politik/mette-f-2025-planen-skal-kaempe-de-glemte-grupper,-1.0
18062016,Organisationer savner klar prioritering af ulandsbistand,/nyheder/politik/organisationer-savner-klar-prioritering-af-ulandsbistand,1.0
18062016,"DF'er: Jeg vil være transportminister, og Thulesen skal være statsminister",/nyheder/politik/dfer-jeg-vil-vaere-transportminister-og-thulesen-skal-vaere-statsminister,0.0
18062016,Thulesen skeptisk over for LA og K i regering med DF,/nyheder/politik/thulesen-skeptisk-over-la-og-k-i-regering-med-df,-2.0
18062016,S: Regeringen mangler fokus på kvinder i bistands-strategi,/nyheder/politik/s-regeringen-mangler-fokus-paa-kvinder-i-bistands-strategi,-2.0
18062016,VIDEO Formand for Nye Borgerlige: Statsløse må selv vælge hvor de vil udvises til,/nyheder/politik/video-formand-nye-borgerlige-statsloese-maa-selv-vaelge-hvor-de-vil-udvises-til,0.0
18062016,Regeringen klar med ny plan for ulandsbistanden,/nyheder/politik/regeringen-klar-med-ny-plan-ulandsbistanden,1.0
18062016,Løkke: Godt at se DF på ansvarets banehalvdel,/nyheder/politik/loekke-godt-se-df-paa-ansvarets-banehalvdel,3.0
18062016,VIDEO Thulesen: Det er logik at DF skal i regering,/nyheder/politik/video-thulesen-det-er-logik-df-skal-i-regering,0.0
18062016,Blå partier modtager DF-melding med kyshånd,/nyheder/politik/blaa-partier-modtager-df-melding-med-kyshaand,0.0
18062016,Venstre: Vi har i hvert fald fortjent et 10-tal,/nyheder/politik/venstre-vi-har-i-hvert-fald-fortjent-et-10-tal,1.0
18062016,Analytiker: EU står i vejen for VO-regering,/nyheder/politik/analytiker-eu-staar-i-vejen-vo-regering,0.0
18062016,Løkke til eksamen: Støttepartier giver karakterer til regeringen efter år 1,/nyheder/politik/loekke-til-eksamen-stoettepartier-giver-karakterer-til-regeringen-efter-aar-1,0.0
18062016,Top-25: Her er Danmarks mest magtfulde,/nyheder/politik/top-25-her-er-danmarks-mest-magtfulde,2.0
17062016,Dansk Folkeparti vil i regering efter næste valg,/nyheder/politik/dansk-folkeparti-vil-i-regering-efter-naeste-valg,0.0
17062016,Spytklatter og overfald skræmmer ikke unge politikere,/nyheder/politik/spytklatter-og-overfald-skraemmer-ikke-unge-politikere,0.0
17062016,CNN-vært på Folkemødet: Danmarks internationale ry er fremragende,/nyheder/politik/cnn-vaert-paa-folkemoedet-danmarks-internationale-ry-er-fremragende,5.0
17062016,DF: Dagens rydning af Pusher Street skal ikke være den sidste,/nyheder/politik/df-dagens-rydning-af-pusher-street-skal-ikke-vaere-den-sidste,0.0
17062016,Justitsminister: Christianitterne skal hjælpe politiet,/nyheder/politik/justitsminister-christianitterne-skal-hjaelpe-politiet,2.0
17062016,Punkaktivisterne Pussy Riot på Bornholm: Der kommer flere aktioner,/nyheder/politik/punkaktivisterne-pussy-riot-paa-bornholm-der-kommer-flere-aktioner,0.0
17062016,DF-komet tilbage på fødeøen: 'Jeg er en juridisk dværg med folkelig ballast',/nyheder/politik/df-komet-tilbage-paa-foedeoeen-jeg-er-en-juridisk-dvaerg-med-folkelig-ballast,0.0
17062016,Løkkes travle efterår: Her er de største udfordringer,/nyheder/politik/loekkes-travle-efteraar-her-er-de-stoerste-udfordringer,0.0
17062016,Kristian Jensen: EU-borgere skal optjene ret til ydelser,/nyheder/politik/kristian-jensen-eu-borgere-skal-optjene-ret-til-ydelser,0.0
17062016,"Fem danskere efter Løkkes første år: Lydhør Trane, visionsløs grønthøst og tusinder forgæves jobansøgninger ",/nyheder/politik/fem-danskere-efter-loekkes-foerste-aar-lydhoer-trane-visionsloes-groenthoest-og,0.0
17062016,QUIZ Hvad skete der lige på et år i dansk politik?,/nyheder/politik/quiz-hvad-skete-der-lige-paa-et-aar-i-dansk-politik,0.0
17062016,Ny udviklingsstrategi på vej: Frygt for lukkede projekter og kontorer i Afrika,/nyheder/politik/ny-udviklingsstrategi-paa-vej-frygt-lukkede-projekter-og-kontorer-i-afrika,-2.0
17062016,Ny jernbane: 200 millioner kan være spildt,/nyheder/politik/ny-jernbane-200-millioner-kan-vaere-spildt,-2.0
17062016,Notat: Landbrugspakke betales af økologikroner,/nyheder/politik/notat-landbrugspakke-betales-af-oekologikroner,0.0
16062016,"VIDEO Kerry om Tivoli, terror og smeltende indlandsis",/nyheder/politik/video-kerry-om-tivoli-terror-og-smeltende-indlandsis,-3.0
16062016,VIDEO Messerschmidt: En østers lukker i - ligesom en fornuftig nationalstat,/nyheder/politik/video-messerschmidt-en-oesters-lukker-i-ligesom-en-fornuftig-nationalstat,0.0
16062016,Samtlige partier kræver handling fra skatteminister i sag om fertilitetsbehandling,/nyheder/politik/samtlige-partier-kraever-handling-fra-skatteminister-i-sag-om-fertilitetsbehandling,0.0
16062016,Politiet løslader mand i snotklat-sag fra Folkemødet,/nyheder/politik/politiet-loeslader-mand-i-snotklat-sag-fra-folkemoedet,0.0
16062016,Pind åbner for flere livvagter til danske politikere efter drab på britisk politiker,/nyheder/politik/pind-aabner-flere-livvagter-til-danske-politikere-efter-drab-paa-britisk-politiker,-3.0
16062016,VIDEO Pia Kjærsgaard afbryder interview på Folkemødet efter spytklat,/nyheder/politik/video-pia-kjaersgaard-afbryder-interview-paa-folkemoedet-efter-spytklat,-2.0
16062016,"Rød blok er enige om at hæve udviklingsbistanden undtagen S, der tøver ",/nyheder/politik/roed-blok-er-enige-om-haeve-udviklingsbistanden-undtagen-s-der-toever,0.0
16062016,Mand anholdt for at spytte mod Pia Kjærsgaard på Folkemødet,/nyheder/politik/mand-anholdt-spytte-mod-pia-kjaersgaard-paa-folkemoedet,-3.0
16062016,USA-kender: Kerrys besøg er en stor cadeau til Danmark,/nyheder/politik/usa-kender-kerrys-besoeg-er-en-stor-cadeau-til-danmark,0.0
16062016,Hver anden dansker har haft politikerlede på et år,/nyheder/politik/hver-anden-dansker-har-haft-politikerlede-paa-et-aar,0.0
16062016,Løkke åbner Folkemødet: Barnet er blevet voksen,/nyheder/politik/loekke-aabner-folkemoedet-barnet-er-blevet-voksen,0.0
16062016,Rasende FOA-formand: Absurd at lade arbejdsløse arbejde frivilligt,/nyheder/politik/rasende-foa-formand-absurd-lade-arbejdsloese-arbejde-frivilligt,-2.0
16062016,R: Udviklingsbistand skal gå til fattige lande og ikke Danmark,/nyheder/politik/r-udviklingsbistand-skal-gaa-til-fattige-lande-og-ikke-danmark,-2.0
16062016,Pressede kommuner vil have arbejdsløse til at arbejde frivilligt,/nyheder/politik/pressede-kommuner-vil-have-arbejdsloese-til-arbejde-frivilligt,1.0
16062016,Greenpeace: Kerry må banke fornuft i hovedet på Danmark,/nyheder/politik/greenpeace-kerry-maa-banke-fornuft-i-hovedet-paa-danmark,0.0
15062016,"OVERBLIK Politikere overfaldet med æg, maling, knytnæveslag og brand",/nyheder/politik/overblik-politikere-overfaldet-med-aeg-maling-knytnaeveslag-og-brand,-2.0
15062016,Pind og Pia Kjærsgaard: Folk er mere aggressive over for politikere ,/nyheder/politik/pind-og-pia-kjaersgaard-folk-er-mere-aggressive-over-politikere,-2.0
15062016,Aftale om tålt ophold på plads: Regeringen vil udfordre konventionerne,/nyheder/politik/aftale-om-taalt-ophold-paa-plads-regeringen-vil-udfordre-konventionerne,1.0
15062016,Lars Løkke efter Bødskov-overfald: Jeg blev godt nok vred,/nyheder/politik/lars-loekke-efter-boedskov-overfald-jeg-blev-godt-nok-vred,0.0
15062016,Avis: Regeringen bragte ikke advarsler om landbrugspakke videre,/nyheder/politik/avis-regeringen-bragte-ikke-advarsler-om-landbrugspakke-videre,-3.0
14062016,Fransk politi på overarbejde - igen: Maskerede demonstranter kaster med genstande,/nyheder/politik/fransk-politi-paa-overarbejde-igen-maskerede-demonstranter-kaster-med-genstande,0.0
13062016,VIDEO Pernille Skipper gæster Clement-program: Jeg gider ikke at lege din leg,/nyheder/politik/video-pernille-skipper-gaester-clement-program-jeg-gider-ikke-lege-din-leg,-2.0
13062016,Løkke efter terror på homo-bar: Homoseksuelle får ikke ekstra beskyttelse,/nyheder/politik/loekke-efter-terror-paa-homo-bar-homoseksuelle-faar-ikke-ekstra-beskyttelse,-3.0
13062016,Grænsekontrol bliver 16 millioner dyrere end ventet,/nyheder/politik/graensekontrol-bliver-16-millioner-dyrere-end-ventet,0.0
13062016,Brødebetynget minister erkender misinformation,/nyheder/politik/broedebetynget-minister-erkender-misinformation,-2.0
13062016,Blot ti syrere og en iraker søgte om asyl i sidste uge,/nyheder/politik/blot-ti-syrere-og-en-iraker-soegte-om-asyl-i-sidste-uge,0.0
12062016,Forsvars­ministeriet undlod detaljer om F35-rivalers flyveevne,/nyheder/politik/forsvarsministeriet-undlod-detaljer-om-f35-rivalers-flyveevne,-2.0
12062016,Løkke om masseskyderi: Et modbydeligt angreb,/nyheder/politik/loekke-om-masseskyderi-et-modbydeligt-angreb,-4.0
12062016,DF: Stemmer mod ny indfødsretslov,/nyheder/politik/df-stemmer-mod-ny-indfoedsretslov,0.0
12062016,Inger Støjberg åbner for ny indfødsretsprøve til dumpede udlændinge,/nyheder/politik/inger-stoejberg-aabner-ny-indfoedsretsproeve-til-dumpede-udlaendinge,-1.0
12062016,Sprogformand: Indfødsretsprøve kræver absurd paratviden,/nyheder/politik/sprogformand-indfoedsretsproeve-kraever-absurd-paratviden,0.0
12062016,Naser Khader vil mødes med ophavsmænd til danskertest,/nyheder/politik/naser-khader-vil-moedes-med-ophavsmaend-til-danskertest,0.0
12062016,DF om indfødsretsprøven: Antallet af dumpede er ligegyldigt,/nyheder/politik/df-om-indfoedsretsproeven-antallet-af-dumpede-er-ligegyldigt,-3.0
11062016,V og S om ny indfødsretsprøve: Dumpede skal have ny chance,/nyheder/politik/v-og-s-om-ny-indfoedsretsproeve-dumpede-skal-have-ny-chance,1.0
11062016,Færre kommuner kan få penge til at fjerne faldefærdige huse,/nyheder/politik/faerre-kommuner-kan-faa-penge-til-fjerne-faldefaerdige-huse,0.0
10062016,Politisk korrespondent: Aftale er stor sejr for kommunerne,/nyheder/politik/politisk-korrespondent-aftale-er-stor-sejr-kommunerne,1.0
10062016,Ny aftale om kommunernes økonomi splitter oppositionen,/nyheder/politik/ny-aftale-om-kommunernes-oekonomi-splitter-oppositionen,1.0
10062016,FAKTA: Her er aftalen mellem regeringen og kommunerne ,/nyheder/politik/fakta-her-er-aftalen-mellem-regeringen-og-kommunerne,0.0
10062016,Ny aftale i hus: Kommuner og regeringen enige om økonomien ,/nyheder/politik/ny-aftale-i-hus-kommuner-og-regeringen-enige-om-oekonomien,2.0
10062016,KL og regeringen er tæt på økonomiaftale,/nyheder/politik/kl-og-regeringen-er-taet-paa-oekonomiaftale,0.0
10062016,Venstre: Politiskole bliver højst et par måneder forsinket,/nyheder/politik/venstre-politiskole-bliver-hoejst-et-par-maaneder-forsinket,-1.0
10062016,Løkkes reformer har sendt 1.300 ud på jobmarkedet,/nyheder/politik/loekkes-reformer-har-sendt-1300-ud-paa-jobmarkedet,0.0
10062016,Regeringen udskyder beslutning om ny politiskole i Vestdanmark,/nyheder/politik/regeringen-udskyder-beslutning-om-ny-politiskole-i-vestdanmark,0.0
10062016,Kommuner i hårdt slag med regeringen om økonomiaftale,/nyheder/politik/kommuner-i-haardt-slag-med-regeringen-om-oekonomiaftale,0.0
10062016,Hver fjerde på tålt ophold er forsvundet fra myndighederne,/nyheder/politik/hver-fjerde-paa-taalt-ophold-er-forsvundet-fra-myndighederne,0.0
10062016,Pensionister må flytte i sommerhuset efter et år,/nyheder/politik/pensionister-maa-flytte-i-sommerhuset-efter-et-aar,0.0
10062016,"VIDEO Pind til Krasnik: Det er en udfordring, at politikere ikke svarer på spørgsmålene",/nyheder/politik/video-pind-til-krasnik-det-er-en-udfordring-politikere-ikke-svarer-paa,0.0
10062016,Konservative: Regeringen er uærlig om kampfly,/nyheder/politik/konservative-regeringen-er-uaerlig-om-kampfly,-2.0
09062016,V: For at få bistand skal lande tage flygtninge retur,/nyheder/politik/v-faa-bistand-skal-lande-tage-flygtninge-retur,0.0
09062016,Søren Pape efter ghettobesøg: Nødvendigt at se på frit skolevalg,/nyheder/politik/soeren-pape-efter-ghettobesoeg-noedvendigt-se-paa-frit-skolevalg,0.0
09062016,Pape undrer sig over hastværk i kampfly-aftale,/nyheder/politik/pape-undrer-sig-over-hastvaerk-i-kampfly-aftale,1.0
09062016,ANALYSE: Konservative - blå bloks stædige og upopulære lillebror ,/nyheder/politik/analyse-konservative-blaa-bloks-staedige-og-upopulaere-lillebror,0.0
09062016,K langer ud efter DF: De fulgte bare diktat fra regeringen,/nyheder/politik/k-langer-ud-efter-df-de-fulgte-bare-diktat-fra-regeringen,0.0
09062016,"Kristian Jensen om Afghanistan: Vi har begået fejl, men vi gjorde det rigtige",/nyheder/politik/kristian-jensen-om-afghanistan-vi-har-begaaet-fejl-men-vi-gjorde-det-rigtige,-1.0
09062016,Læger og sygeplejersker frygter for patientsikkerheden med ny aftale,/nyheder/politik/laeger-og-sygeplejersker-frygter-patientsikkerheden-med-ny-aftale,-1.0
09062016,Her er hovedpunkterne i aftalen om regionernes økonomi,/nyheder/politik/her-er-hovedpunkterne-i-aftalen-om-regionernes-oekonomi,0.0
09062016,Fuld fart på dansk politik: Aftale-hattrick på én dag,/nyheder/politik/fuld-fart-paa-dansk-politik-aftale-hattrick-paa-en-dag,1.0
09062016,Politikere består indfødsretsprøve trods balletproblemer,/nyheder/politik/politikere-bestaar-indfoedsretsproeve-trods-balletproblemer,0.0
09062016,Forsvarsminister om kampfly uden SF og K: Der var ikke andre muligheder,/nyheder/politik/forsvarsminister-om-kampfly-uden-sf-og-k-der-var-ikke-andre-muligheder,2.0
09062016,Unge konservative: Lars Løkke er ikke længere den rette,/nyheder/politik/unge-konservative-lars-loekke-er-ikke-laengere-den-rette,0.0
09062016,Børnehave uden etnisk danske børn: Sproget er vores største udfordring,/nyheder/politik/boernehave-uden-etnisk-danske-boern-sproget-er-vores-stoerste-udfordring,0.0
09062016,Historisk: De Konservative forlader forsvarsforliget,/nyheder/politik/historisk-de-konservative-forlader-forsvarsforliget,-2.0
09062016,Aftale på plads: Danmark køber 27 nye kampfly,/nyheder/politik/aftale-paa-plads-danmark-koeber-27-nye-kampfly,1.0
09062016,Regionerne og regeringen er enige om en økonomiaftale,/nyheder/politik/regionerne-og-regeringen-er-enige-om-en-oekonomiaftale,1.0
09062016,Flere sommerhuse og større supermarkeder: Her er den nye planlov,/nyheder/politik/flere-sommerhuse-og-stoerre-supermarkeder-her-er-den-nye-planlov,0.0
09062016,Ny planlov: Specialbutikker frygter alligevel ikke for deres liv,/nyheder/politik/ny-planlov-specialbutikker-frygter-alligevel-ikke-deres-liv,-2.0
09062016,Ny planlov på plads: Flere frihedsgrader til kommunerne,/nyheder/politik/ny-planlov-paa-plads-flere-frihedsgrader-til-kommunerne,0.0
09062016,DF: Juletræer skal kunne dyrkes tæt på gravhøje,/nyheder/politik/df-juletraeer-skal-kunne-dyrkes-taet-paa-gravhoeje,0.0
08062016,"Efter 14 års indsats og 4,3 milliarder støttekroner: Svindel og usikkerhed præger stadig Afghanistan",/nyheder/politik/efter-14-aars-indsats-og-43-milliarder-stoettekroner-svindel-og-usikkerhed-praeger,-5.0
08062016,Forsvarsminister afviser behov for 43 kampfly,/nyheder/politik/forsvarsminister-afviser-behov-43-kampfly,-1.0
08062016,S og DF efter Mansour-dom: Regeringen skal forhandle med Marokko,/nyheder/politik/s-og-df-efter-mansour-dom-regeringen-skal-forhandle-med-marokko,-1.0
08062016,Stigende antal danskere vil have afstemning om EU,/nyheder/politik/stigende-antal-danskere-vil-have-afstemning-om-eu-0,0.0
07062016,Dommere: Støjbergs stramninger vil sætte os ud af spillet,/nyheder/politik/dommere-stoejbergs-stramninger-vil-saette-os-ud-af-spillet,0.0
07062016,Pind og tre andre inviteres til elitens hemmelighedsfulde topmøde,/nyheder/politik/pind-og-tre-andre-inviteres-til-elitens-hemmelighedsfulde-topmoede,0.0
07062016,Hjemsendte skattechefer truer med at gå til vagthund,/nyheder/politik/hjemsendte-skattechefer-truer-med-gaa-til-vagthund,-2.0
07062016,Dronningen skal sælge Danmark i Tyrkiet trods protester,/nyheder/politik/dronningen-skal-saelge-danmark-i-tyrkiet-trods-protester,-2.0
07062016,Løkke: Hemmelige dokumenter kan jo ikke bare ligge og flyde,/nyheder/politik/loekke-hemmelige-dokumenter-kan-jo-ikke-bare-ligge-og-flyde,0.0
07062016,127 personer med kriminel meldepligt udsendt på ti år,/nyheder/politik/127-personer-med-kriminel-meldepligt-udsendt-paa-ti-aar,0.0
07062016,Politikernes manglende interesse for høringssvar får hård kritik,/nyheder/politik/politikernes-manglende-interesse-hoeringssvar-faar-haard-kritik,-1.0
07062016,Folkemødet 2016,/nyheder/politik/folkemoedet-2016,0.0
07062016,Folkemødet,/nyheder/politik/folkemoedet,0.0
07062016,Søren Espersen om neger-censur: Jeg er fuld af foragt,/nyheder/politik/soeren-espersen-om-neger-censur-jeg-er-fuld-af-foragt,-2.0
07062016,Socialdemokraterne støtter kunstnavne uden ordet 'neger',/nyheder/politik/socialdemokraterne-stoetter-kunstnavne-uden-ordet-neger,2.0
07062016,SF vil have politiet til at behandle voldtægtsofre bedre,/nyheder/politik/sf-vil-have-politiet-til-behandle-voldtaegtsofre-bedre,-1.0
07062016,Løkke afkræves svar om hemmeligt sikkerhedsarkiv,/nyheder/politik/loekke-afkraeves-svar-om-hemmeligt-sikkerhedsarkiv,0.0
07062016,Gymnasieelever undrer sig over uforståelig reform,/nyheder/politik/gymnasieelever-undrer-sig-over-uforstaaelig-reform,0.0
07062016,Hurtigere forhøjelse af pensionsalder kan løse hovedbrud,/nyheder/politik/hurtigere-forhoejelse-af-pensionsalder-kan-loese-hovedbrud,3.0
07062016,Skattechef truer med pressen: Vil afhøres offentligt,/nyheder/politik/skattechef-truer-med-pressen-vil-afhoeres-offentligt,-2.0
06062016,Regeringen vil flytte kystnære vindmøller ud i havet,/nyheder/politik/regeringen-vil-flytte-kystnaere-vindmoeller-ud-i-havet,0.0
